ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,909989,202507,支払先,支払先,,振出年月日,振出年月日,支払期日,支払期日,金額,金額,支払銀行名称,支払銀行名称,支払銀行支店名,支払銀行支店名,摘要,
,,2,000,909989,202507,(株)共成レンテム,(株)共成レンテム,,R.4.10.25,R.4.10.25,R.5.2.3,R.5.2.3,710000,710000,北海道銀行,北海道銀行,士別,士別,,
,,3,000,909989,202507,共立自動車工業,共立自動車工業,,R.4.10.25,R.4.10.25,R.5.2.3,R.5.2.3,820000,820000,北海道銀行,北海道銀行,士別,士別,,
,,4,000,909989,202507,日本キャタピラー合同会社,日本キャタピラー合同会社,,R.4.10.25,R.4.10.25,R.5.2.3,R.5.2.3,1295595,1295595,北海道銀行,北海道銀行,土別,土別,,
,,5,000,909989,202507,日立建機日本(株)士別,日立建機日本(株)士別,,R.4.10.25,R.4.10.25,R.5.2.3,R.5.2.3,460000,460000,北海道銀行,北海道銀行,土別,土別,,
,,6,000,909989,202507,三菱ふそうトラックバス,三菱ふそうトラックバス,,R.4.10.25,R.4.10.25,R.5.2.3,R.5.2.3,1103468,1103468,北海道銀行,北海道銀行,土別,土別,,
,,7,000,909989,202507,(株)共成レンテム,(株)共成レンテム,,R.4.11.25,R.4.11.25,R.5.3.3,R.5.3.3,560000,560000,北海道銀行,北海道銀行,士別,士別,,
,,8,000,909989,202507,日立建機日本(株)士別,日立建機日本(株)士別,,R.4.11.25,R.4.11.25,R.5.3.3,R.5.3.3,400000,400000,北海道銀行,北海道銀行,士別,士別,,
,,9,000,909989,202507,日立建機日本(株)士別,日立建機日本(株)士別,,R.4.12.26,R.4.12.26,R.5.4.3,R.5.4.3,770000,770000,北海道銀行,北海道銀行,土別,土別,,
,,10,000,909989,202507,(株)共成レンテム,(株)共成レンテム,,R.4.12.26,R.4.12.26,R.5.4.3,R.5.4.3,440000,440000,北海道銀行,北海道銀行,土別,土別,,
,,11,000,909989,202507,小計,小計,,,,,,6559063,6559063,,,,,,
,,12,000,909989,202507,計,計,,,,,,6559063,6559063,,,,,,
