ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
20250718182503590,1,1,001,003019,202507,東急建設(株),東急建設(株),196,令和5.3.10,令和5.3.10,令和5.5.10,令和5.5.10,5000000,5000000,三菱UFJ銀行,三菱UFJ銀行,本店,本店,,,,
20250718182503590,1,2,001,003019,202507,東急建設(株),東急建設(株),196,令和5.3.10,令和5.3.10,令和5.5.10,令和5.5.10,1972000,1972000,三菱UFJ銀行,三菱UFJ銀行,本店,本店,,,,
20250718182503590,1,3,001,003019,202507,東急建設(株),東急建設(株),196,令和5.4.10,令和5.4.10,令和5.6.10,令和5.6.10,5000000,5000000,三菱UFJ銀行,三菱UFJ銀行,本店,本店,,,,
20250718182503590,1,4,001,003019,202507,東急建設(株),東急建設(株),196,令和5.4.10,令和5.4.10,令和5.6.10,令和5.6.10,267600,267600,三菱UFJ銀行,三菱UFJ銀行,本店,本店,,,,
20250718182503590,1,5,001,003019,202507,(株)八木沢興業,(株)八木沢興業,197,令和5.3.10,令和5.3.10,令和5.5.5,令和5.5.5,23650000,23650000,山梨県民信用組合,山梨県民信用組合,身延,身延,,,,
20250718182503590,1,6,001,003019,202507,柳生基礎センター(株),柳生基礎センター(株),198,令和5.1.5,令和5.1.5,令和5.5.5,令和5.5.5,240565,240565,高知銀行,高知銀行,三里支店,三里支店,,,,
20250718182503590,1,7,001,003019,202507,柳生基礎センター(株),柳生基礎センター(株),198,令和5.3.6,令和5.3.6,令和5.7.5,令和5.7.5,433818,433818,高知銀行,高知銀行,三里支店,三里支店,,,,
20250718182503590,1,8,001,003019,202507,柳生基礎センター(株),柳生基礎センター(株),198,令和5.4.5,令和5.4.5,令和5.8.5,令和5.8.5,118255,118255,高知銀行,高知銀行,三里支店,三里支店,,,,
20250718182503590,1,9,001,003019,202507,(株)横河ブリッジ,(株)横河ブリッジ,199,令和5.2.28,令和5.2.28,令和5.4.28,令和5.4.28,10000000,10000000,みずほ銀行,みずほ銀行,内幸町営業,内幸町営業,,,,
20250718182503590,1,10,001,003019,202507,(株)横河ブリッジ,(株)横河ブリッジ,199,令和5.2.28,令和5.2.28,令和5.4.28,令和5.4.28,800000,800000,みずほ銀行,みずほ銀行,内幸町営業,内幸町営業,,,,
20250718182503590,1,11,001,003019,202507,(株)横河ブリッジ,(株)横河ブリッジ,199,令和5.3.31,令和5.3.31,令和5.5.31,令和5.5.31,4100000,4100000,みずほ銀行,みずほ銀行,内幸町営業,内幸町営業,,,,
20250718182503590,1,12,001,003019,202507,(株)大林組,(株)大林組,315,令和5.3.15,令和5.3.15,令和5.5.15,令和5.5.15,8500000,8500000,三菱UFJ銀行,三菱UFJ銀行,東京営業部,東京営業部,,,でんさい,でんさい
20250718182503590,1,13,001,003019,202507,(株)大林組,(株)大林組,315,令和5.4.17,令和5.4.17,令和5.6.15,令和5.6.15,7700000,7700000,三菱UFJ銀行,三菱UFJ銀行,東京営業部,東京営業部,,,でんさい,でんさい
20250718182503590,1,14,001,003019,202507,木内建設(株),木内建設(株),100,令和5.1.31,令和5.1.31,令和5.6.1,令和5.6.1,3800000,3800000,静岡銀行,静岡銀行,呉服町支店,呉服町支店,,,でんさい,でんさい
20250718182503590,1,15,001,003019,202507,木内建設(株),木内建設(株),100,令和5.2.28,令和5.2.28,令和5.7.1,令和5.7.1,12400000,12400000,静岡銀行,静岡銀行,呉服町支店,呉服町支店,,,でんさい,でんさい
20250718182503590,1,16,001,003019,202507,木内建設(株),木内建設(株),100,令和5.3.31,令和5.3.31,令和5.8.1,令和5.8.1,8200000,8200000,静岡銀行,静岡銀行,呉服町支店,呉服町支店,,,でんさい,でんさい
20250718182503590,1,17,001,003019,202507,(株)熊谷組,(株)熊谷組,101,令和5.4.17,令和5.4.17,令和5.6.10,令和5.6.10,3168000,3168000,三井住友銀行,三井住友銀行,東京営業部,東京営業部,,,でんさい,でんさい
20250718182503590,1,18,001,003019,202507,(株)鴻池組,(株)鴻池組,102,令和5.2.6,令和5.2.6,令和5.5.5,令和5.5.5,1040000,1040000,三井住友銀行,三井住友銀行,大阪本店営,大阪本店営,,,でんさい,でんさい
20250718182503590,1,19,001,003019,202507,(株)鴻池組,(株)鴻池組,102,令和5.3.6,令和5.3.6,令和5.6.5,令和5.6.5,1040000,1040000,三井住友銀行,三井住友銀行,大阪本店営,大阪本店営,,,でんさい,でんさい
20250718182503590,1,20,001,003019,202507,(株)鴻池組,(株)鴻池組,102,令和5.4.5,令和5.4.5,令和5.7.5,令和5.7.5,1080000,1080000,三井住友銀行,三井住友銀行,大阪本店営,大阪本店営,,,でんさい,でんさい
20250718182503590,1,21,001,003019,202507,佐々水建設(株),佐々水建設(株),103,令和5.2.6,令和5.2.6,令和5.5.6,令和5.5.6,376200,376200,阿波銀行,阿波銀行,板野支店,板野支店,,,でんさい,でんさい
20250718182503590,1,22,001,003019,202507,佐々木建設(株),佐々木建設(株),104,令和5.3.6,令和5.3.6,令和5.6.6,令和5.6.6,349800,349800,阿波銀行,阿波銀行,板野支店,板野支店,,,でんさい,でんさい
20250718182503590,1,23,001,003019,202507,(株)不動テトラ,(株)不動テトラ,670,令和5.1.31,令和5.1.31,令和5.4.28,令和5.4.28,7694466,7694466,三井住友信託銀行,三井住友信託銀行,本店営,本店営,,,でんさい,でんさい
