ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
20250718135901600,1,1,001,000165,202507,(株)エーエス,(株)エーエス,314,4.3.31,4.3.31,4.8.7,4.8.7,5000000,5000000,,,,,,,,
20250718135901600,1,2,001,000165,202507,(株)エーエス,(株)エーエス,314,4.3.31,4.3.31,4.8.7,4.8.7,5000000,5000000,,,,,,,,
20250718135901600,1,3,001,000165,202507,(株)エーエス,(株)エーエス,314,4.3.31,4.3.31,4.8.7,4.8.7,8704000,8704000,,,,,,,,
20250718135901600,1,4,001,000165,202507,(株)エーエス,(株)エーエス,314,4.3.31,4.3.31,4.8.7,4.8.7,10000000,10000000,,,,,,,,
20250718135901600,1,5,001,000165,202507,(株)エーエス,(株)エーエス,314,4.3.31,4.3.31,4.8.7,4.8.7,30000000,30000000,,,,,,,,
20250718135901600,1,6,001,000165,202507,光ビヨーラ工業(株),光ビヨーラ工業(株),315,4.4.12,4.4.12,4.8.20,4.8.20,508937,508937,,,,,,,,
20250718135901600,1,7,001,000165,202507,(株)ゼプロチュービング,(株)ゼプロチュービング,316,4.4.18,4.4.18,4.8.31,4.8.31,2031984,2031984,,,,,,,,
20250718135901600,1,8,001,000165,202507,三井精機工業(株),三井精機工業(株),414,4.4.20,4.4.20,4.8.20,4.8.20,707292,707292,,,,,,,,
20250718135901600,1,9,001,000165,202507,(株)日本製鋼所,(株)日本製鋼所,317,4.4.20,4.4.20,4.8.20,4.8.20,2543608,2543608,,,,,,,,
20250718135901600,1,10,001,000165,202507,三井精機工業(株),三井精機工業(株),414,4.4.20,4.4.20,4.8.20,4.8.20,10000000,10000000,,,,,,,,
20250718135901600,1,11,001,000165,202507,高松機械工業(株),高松機械工業(株),456,4.4.21,4.4.21,4.8.20,4.8.20,1731997,1731997,,,,,,,,
20250718135901600,1,12,001,000165,202507,(株)サンテック,(株)サンテック,971,4.4.21,4.4.21,4.8.25,4.8.25,181500,181500,,,,,,,,
20250718135901600,1,13,001,000165,202507,(株)新東,(株)新東,318,4.4.22,4.4.22,4.8.31,4.8.31,2791581,2791581,,,,,,,,
20250718135901600,1,14,001,000165,202507,(株)エーエス,(株)エーエス,314,4.4.28,4.4.28,4.9.7,4.9.7,2691000,2691000,,,,,,,,
20250718135901600,1,15,001,000165,202507,(株)エーエス,(株)エーエス,314,4.4.28,4.4.28,4.9.7,4.9.7,5000000,5000000,,,,,,,,
20250718135901600,1,16,001,000165,202507,(株)エーエス,(株)エーエス,314,4.4.28,4.4.28,4.9.7,4.9.7,5000000,5000000,,,,,,,,
20250718135901600,1,17,001,000165,202507,(株)エーエス,(株)エーエス,314,4.4.28,4.4.28,4.9.7,4.9.7,10000000,10000000,,,,,,,,
20250718135901600,1,18,001,000165,202507,(株)エーエス,(株)エーエス,314,4.4.28,4.4.28,4.9.7,4.9.7,30000000,30000000,,,,,,,,
20250718135901600,1,19,001,000165,202507,白山工業(株),白山工業(株),319,4.4.30,4.4.30,4.7.31,4.7.31,7330000,7330000,,,,,,,,
20250718135901600,1,20,001,000165,202507,奥野工業(株),奥野工業(株),320,4.5.12,4.5.12,4.8.31,4.8.31,818296,818296,,,,,,,,
20250718135901600,1,21,001,000165,202507,(株)ヤマテコーポレーション,(株)ヤマテコーポレーション,321,4.5.14,4.5.14,4.9.20,4.9.20,244970,244970,,,,,,,,
20250718135901600,1,22,001,000165,202507,光ビヨーラ工業(株),光ビヨーラ工業(株),315,4.5.17,4.5.17,4.9.20,4.9.20,595488,595488,,,,,,,,
20250718135901600,1,23,001,000165,202507,三井精機工業(株),三井精機工業(株),414,4.5.20,4.5.20,4.9.20,4.9.20,539456,539456,,,,,,,,
