ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,355760,202507,I流動資産,I流動資産,,,,,,,,,,,,,
,,2,000,355760,202507,1現金・預金,1現金・預金,,"47,831,257","47,831,257",,,,,,,,,,
,,3,000,355760,202507,2受取手形,2受取手形,,1547148,1547148,,,,,,,,,,
,,4,000,355760,202507,3売掛金,3売掛金,,126918204,126918204,,,,,,,,,,
,,5,000,355760,202507,4有価証券,4有価証券,,4770000,4770000,,,,,,,,,,
,,6,000,355760,202507,5商品,5商品,,"51,249,290","51,249,290",,,,,,,,,,
,,7,000,355760,202507,6仮払金,6仮払金,,5191724,5191724,,,,,,,,,,
,,8,000,355760,202507,7保険積立金,7保険積立金,,19019109,19019109,,,,,,,,,,
,,9,000,355760,202507,8リサイクル預託金,8リサイクル預託金,,33590,33590,,,,,,,,,,
,,10,000,355760,202507,9前払保険料,9前払保険料,,469476,469476,,,,,,,,,,
,,11,000,355760,202507,流動資産合計,流動資産合計,,,,"257,029,798","257,029,798",,,,,,,,
,,12,000,355760,202507,Ⅱ固定資産,Ⅱ固定資産,,,,,,,,,,,,,
,,13,000,355760,202507,1有形固定資産,1有形固定資産,,,,,,,,,,,,,
,,14,000,355760,202507,1建物,1建物,,"28,505,060","28,505,060",,,,,,,,,,
,,15,000,355760,202507,2建物附属設備,2建物附属設備,,3955941,3955941,,,,,,,,,,
,,16,000,355760,202507,3構築物,3構築物,,3071463,3071463,,,,,,,,,,
,,17,000,355760,202507,4機械装置,4機械装置,,27146672,27146672,,,,,,,,,,
,,18,000,355760,202507,5車両運搬具,5車両運搬具,,6129281,6129281,,,,,,,,,,
,,19,000,355760,202507,6工具器具備品,6工具器具備品,,1704983,1704983,,,,,,,,,,
,,20,000,355760,202507,7土地,7土地,,49895435,49895435,,,,,,,,,,
,,21,000,355760,202507,有形固定資産合計,有形固定資産合計,,120408835,120408835,,,,,,,,,,
,,22,000,355760,202507,2無形固定資産,2無形固定資産,,,,,,,,,,,,,
,,23,000,355760,202507,1前払リース料,1前払リース料,,1083334,1083334,,,,,,,,,,
,,24,000,355760,202507,無形固定資産合計,無形固定資産合計,,1083334,1083334,,,,,,,,,,
,,25,000,355760,202507,3投資その他の資産,3投資その他の資産,,,,,,,,,,,,,
,,26,000,355760,202507,1差入保証金,1差入保証金,,1989602,1989602,,,,,,,,,,
,,27,000,355760,202507,投資その他の資産合計,投資その他の資産合計,,1989602,1989602,,,,,,,,,,
,,28,000,355760,202507,固定資産合計,固定資産合計,,,,"123,481,771","123,481,771",,,,,,,,
,,29,000,355760,202507,資産合計,資産合計,,,,"380,511,569","380,511,569",,,,,,,,
