ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
0204,1,1,018,214005,202507,手許手形,手許手形,1088,,,,,,,,,,,,
0204,1,2,018,214005,202507,(株)北電子,(株)北電子,1089,4.9.30,4.9.30,5.3.31,5.3.31,6577758.0,6577758.0,三菱UFJ銀行,三菱UFJ銀行,西池袋支店,西池袋支店,,
0204,1,3,018,214005,202507,(株)北電子,(株)北電子,1089,4.10.31,4.10.31,5.3.31,5.3.31,33087930.0,33087930.0,三菱UFJ銀行,三菱UFJ銀行,西池袋支店,西池袋支店,,
0204,1,4,018,214005,202507,(株)北電子,(株)北電子,1089,4.11.30,4.11.30,5.4.30,5.4.30,40464216.0,40464216.0,三菱UFJ銀行,三菱UFJ銀行,西池袋支店,西池袋支店,,
0204,1,5,018,214005,202507,(株)北電子,(株)北電子,1089,4.12.31,4.12.31,5.5.31,5.5.31,19326648.0,19326648.0,三菱UFJ銀行,三菱UFJ銀行,西池袋支店,西池袋支店,,
0204,1,6,018,214005,202507,(株)北電子,(株)北電子,1089,5.1.31,5.1.31,5.6.30,5.6.30,11964924.0,11964924.0,三菱UFJ銀行,三菱UFJ銀行,西池袋支店,西池袋支店,,
0204,1,7,018,214005,202507,(株)サンコーシャ,(株)サンコーシャ,1090,4.11.30,4.11.30,5.3.31,5.3.31,3176985.0,3176985.0,商工組合中央金庫,商工組合中央金庫,横浜西口支店,横浜西口支店,,
0204,1,8,018,214005,202507,小計,小計,018,,,,,114598461.0,114598461.0,,,,,,
0204,1,9,018,214005,202507,割引手形,割引手形,1091,,,,,,,,,,,,
0204,1,10,018,214005,202507,(株)サンコーシャ,(株)サンコーシャ,1090,4.11.30,4.11.30,5.3.31,5.3.31,3176985.0,3176985.0,商工組合中央金庫,商工組合中央金庫,横浜西口支店,横浜西口支店,,
0204,1,11,018,214005,202507,小計,小計,018,,,,,3176985.0,3176985.0,,,,,,
0204,1,12,018,214005,202507,計,計,036,,,,,117775446.0,117775446.0,,,,,,
