ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0241,1,1,055,526017,202507,コバヤシ食品機工(株),コバヤシ食品機工(株),316,R3.4.20,R3.4.20,R3.9.20,R3.9.20,171700,171700,,,,,,,手持ち,手持ち
0241,1,2,055,526017,202507,(株)白鳥,(株)白鳥,330,R5.4.30,R5.4.30,R5.8.31,R5.8.31,168190,168190,,,,,,,手持ち,手持ち
0241,1,3,055,526017,202507,大藤パッキング(株),大藤パッキング(株),325,R5.5.20,R5.5.20,R5.9.30,R5.9.30,780431,780431,,,,,,,手持ち,手持ち
0241,1,4,055,526017,202507,コバヤシ食品機工(株),コバヤシ食品機工(株),316,R5.5.20,R5.5.20,R5.9.30,R5.9.30,144700,144700,,,,,,,手持ち,手持ち
0241,1,5,055,526017,202507,みのる産業(株),みのる産業(株),318,R5.5.20,R5.5.20,R5.10.1,R5.10.1,675070,675070,,,,,,,手持ち,手持ち
0241,1,6,055,526017,202507,五合(株),五合(株),321,R5.5.31,R5.5.31,R5.10.3,R5.10.3,5000000,5000000,,,,,,,手持ち,手持ち
0241,1,7,055,526017,202507,五合(株),五合(株),321,R5.5.31,R5.5.31,R5.10.3,R5.10.3,1098067,1098067,,,,,,,手持ち,手持ち
0241,1,8,055,526017,202507,(株)エムグリット,(株)エムグリット,317,R5.5.31,R5.5.31,R5.10.5,R5.10.5,1419256,1419256,,,,,,,手持ち,手持ち
0241,1,9,055,526017,202507,丸善(株),丸善(株),319,R5.5.31,R5.5.31,R5.9.30,R5.9.30,1236106,1236106,,,,,,,手持ち,手持ち
0241,1,10,055,526017,202507,(株)白鳥,(株)白鳥,330,R5.5.31,R5.5.31,R5.9.30,R5.9.30,139700,139700,,,,,,,手持ち,手持ち
0241,1,11,055,526017,202507,新東工業(株),新東工業(株),320,R5.5.31,R5.5.31,R5.9.30,R5.9.30,3575141,3575141,,,,,,,手持ち,手持ち
0241,1,12,055,526017,202507,五合(株),五合(株),321,R5.1.31,R5.1.31,R5.6.30,R5.6.30,5000000,5000000,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,13,055,526017,202507,五合(株),五合(株),321,R5.1.31,R5.1.31,R5.6.30,R5.6.30,209822,209822,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,14,055,526017,202507,新東工業(株),新東工業(株),320,R5.2.28,R5.2.28,R5.6.30,R5.6.30,4354015,4354015,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,15,055,526017,202507,五合(株),五合(株),321,R5.2.28,R5.2.28,R5.7.3,R5.7.3,5000000,5000000,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,16,055,526017,202507,五合(株),五合(株),321,R5.2.28,R5.2.28,R5.7.3,R5.7.3,170421,170421,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,17,055,526017,202507,五合(株),五合(株),321,R5.3.31,R5.3.31,R5.8.3,R5.8.3,5000000,5000000,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,18,055,526017,202507,五合(株),五合(株),321,R5.3.31,R5.3.31,R5.8.3,R5.8.3,505803,505803,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,19,055,526017,202507,新東工業(株),新東工業(株),320,R5.3.31,R5.3.31,R5.7.31,R5.7.31,4680029,4680029,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,20,055,526017,202507,新東工業(株),新東工業(株),320,R5.4.30,R5.4.30,R5.8.31,R5.8.31,5820963,5820963,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,21,055,526017,202507,五合(株),五合(株),321,R5.4.30,R5.4.30,R5.9.3,R5.9.3,4663179,4663179,,,,,名古屋銀行小田井支店,名古屋銀行小田井支店,割引,割引
0241,1,22,055,526017,202507,(株)エムグリット,(株)エムグリット,317,R5.1.20,R5.1.20,R5.6.5,R5.6.5,1630786,1630786,,,,,愛知銀行西春支店,愛知銀行西春支店,割引,割引
0241,1,23,055,526017,202507,コバヤシ食品機工(株),コバヤシ食品機工(株),316,R5.3.20,R5.3.20,R5.7.31,R5.7.31,301500,301500,,,,,愛知銀行西春支店,愛知銀行西春支店,割引,割引
