ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0223,1,1,037,180357,202507,受取手形,受取手形,235,,,,,,,,,,,,,,
0223,1,2,037,180357,202507,不二工機製造(株),不二工機製造(株),257,令5.3.31,令5.3.31,令5.7.31,令5.7.31,599500,599500,三菱UFJ,三菱UFJ,浜松,浜松,,,,
0223,1,3,037,180357,202507,不二工機製造(株),不二工機製造(株),257,令5.4.28,令5.4.28,令5.8.31,令5.8.31,594000,594000,三菱UFJ,三菱UFJ,浜松,浜松,,,,
0223,1,4,037,180357,202507,計(受取手形),計(受取手形),258,,,,,1193500,1193500,,,,,,,,
0223,1,5,037,180357,202507,電子債権,電子債権,259,,,,,,,,,,,,,,
0223,1,6,037,180357,202507,東海熔材(株),東海熔材(株),260,令5.3.31,令5.3.31,令5.7.31,令5.7.31,1802240,1802240,,,,,,,浜松磐田信金,浜松磐田信金
0223,1,7,037,180357,202507,東海熔材(株),東海熔材(株),260,令5.4.28,令5.4.28,令5.8.31,令5.8.31,23751530,23751530,,,,,,,浜松磐田信金,浜松磐田信金
0223,1,8,037,180357,202507,東海熔材(株),東海熔材(株),260,令5.6.30,令5.6.30,令5.10.31,令5.10.31,40316650,40316650,,,,,,,浜松磐田信金,浜松磐田信金
0223,1,9,037,180357,202507,日本発条(株),日本発条(株),261,令5.6.30,令5.6.30,令5.10.31,令5.10.31,4675000,4675000,,,,,,,三菱UFJ銀行,三菱UFJ銀行
0223,1,10,037,180357,202507,計(電子債権),計(電子債権),262,,,,,70545420,70545420,,,,,,,,
