ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,934058,202507,振出人,振出人,001,振出年月日,振出年月日,支払期日,支払期日,金額,金額,支払銀行名称,支払銀行名称,支払銀行支店名,支払銀行支店名,割引銀行名及び支店名等,摘要
,,2,000,934058,202507,泰和ゴム興業(株),泰和ゴム興業(株),1232,R4・3・20,R4・3・20,R4・6・30,R4・6・30,1875437,1875437,,,,,岐阜信用金庫平田支店,割引
,,3,000,934058,202507,(株)カジウラ,(株)カジウラ,1233,R4・3・20,R4・3・20,R4・6・30,R4・6・30,205150,205150,,,,,岐阜信用金庫平田支店,割引
,,4,000,934058,202507,みのる産業(株),みのる産業(株),1227,R4・3・20,R4・3・20,R4・7・1,R4・7・1,725890,725890,,,,,岐阜信用金庫平田支店,割引
,,5,000,934058,202507,イヅミ商事(株),イヅミ商事(株),712,R4・3・20,R4・3・20,R4・7・15,R4・7・15,188681,188681,,,,,岐阜信用金庫平田支店,割引
,,6,000,934058,202507,大藤パッキング(株),大藤パッキング(株),1234,R4・3・20,R4・3・20,R4・7・31,R4・7・31,504276,504276,,,,,岐阜信用金庫平田支店,割引
,,7,000,934058,202507,中部美化企業(株),中部美化企業(株),1231,R4・3・20,R4・3・20,R4・7・31,R4・7・31,991356,991356,,,,,岐阜信用金庫平田支店,割引
,,8,000,934058,202507,みのる産業(株),みのる産業(株),1227,R4・3・20,R4・3・20,R4・8・1,R4・8・1,960619,960619,,,,,岐阜信用金庫平田支店,割引
,,9,000,934058,202507,丸善(株),丸善(株),1228,R4・4・20,R4・4・20,R4・7・31,R4・7・31,1183086,1183086,,,,,岐阜信用金庫平田支店,割引
,,10,000,934058,202507,泰和ゴム興業(株),泰和ゴム興業(株),1232,R4・4・20,R4・4・20,R4・7・31,R4・7・31,981258,981258,,,,,岐阜信用金庫平田支店,割引
,,11,000,934058,202507,(株)エムグリット,(株)エムグリット,1226,R4・4・20,R4・4・20,R4・8・5,R4・8・5,788901,788901,,,,,岐阜信用金庫平田支店,割引
,,12,000,934058,202507,イヅミ商事(株),イヅミ商事(株),712,R4・4・20,R4・4・20,R4・8・15,R4・8・15,214971,214971,,,,,岐阜信用金庫平田支店,割引
,,13,000,934058,202507,(株)カジウラ,(株)カジウラ,1233,R4・4・20,R4・4・20,R4・7・31,R4・7・31,198440,198440,,,,,岐阜信用金庫平田支店,割引
,,14,000,934058,202507,丸善(株),丸善(株),1228,R4・5・20,R4・5・20,R4・8・31,R4・8・31,1272736,1272736,,,,,岐阜信用金庫平田支店,割引
,,15,000,934058,202507,中部美化企業(株),中部美化企業(株),1231,R4・5・20,R4・5・20,R4・8・31,R4・8・31,1130396,1130396,,,,,岐阜信用金庫平田支店,割引
,,16,000,934058,202507,フジデノロ(株),フジデノロ(株),1235,R4・5・20,R4・5・20,R4・8・31,R4・8・31,368687,368687,,,,,岐阜信用金庫平田支店,割引
,,17,000,934058,202507,泰和ゴム興業(株),泰和ゴム興業(株),1232,R4・5・20,R4・5・20,R4・8・31,R4・8・31,2816487,2816487,,,,,岐阜信用金庫平田支店,割引
,,18,000,934058,202507,(株)カジウラ,(株)カジウラ,1233,R4・5・20,R4・5・20,R4・8・31,R4・8・31,157850,157850,,,,,岐阜信用金庫平田支店,割引
,,19,000,934058,202507,みのる産業(株),みのる産業(株),1227,R4・5・20,R4・5・20,R4・9・1,R4・9・1,720610,720610,,,,,岐阜信用金庫平田支店,割引
,,20,000,934058,202507,(株)エムグリット,(株)エムグリット,1226,R4・5・20,R4・5・20,R4・9・5,R4・9・5,1014753,1014753,,,,,岐阜信用金庫平田支店,割引
,,21,000,934058,202507,イヅミ商事(株),イヅミ商事(株),712,R4・5・20,R4・5・20,R4・9・15,R4・9・15,709751,709751,,,,,岐阜信用金庫平田支店,割引
,,22,000,934058,202507,コバヤシ食品機工(株),コバヤシ食品機工(株),1225,R4・5・20,R4・5・20,R4・9・30,R4・9・30,175700,175700,,,,,岐阜信用金庫平田支店,割引
,,23,000,934058,202507,受取手形計,受取手形計,279,,,,,80144086,80144086,,,,,,
,,24,000,934058,202507,計,計,037,,,,,,,,,,,,
