ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0593,1,1,035,489429,202507,新光産業(株),新光産業(株),131,R5.12.28,R5.12.28,R6.4.5,R6.4.5,841878,841878,沖縄銀行高橋支店,沖縄銀行高橋支店,,,,,,
0593,1,2,035,489429,202507,(株)仙台銘板,(株)仙台銘板,132,R5.11.20,R5.11.20,R6.4.10,R6.4.10,510697,510697,七十七銀行六丁目支店,七十七銀行六丁目支店,,,,,,
0593,1,3,035,489429,202507,(株)仙台銘板,(株)仙台銘板,132,R5.11.30,R5.11.30,R6.4.10,R6.4.10,70890,70890,七十七銀行六丁目支店,七十七銀行六丁目支店,,,,,,
0593,1,4,035,489429,202507,(株)ナイソ,(株)ナイソ,133,R5.12.15,R5.12.15,R6.4.10,R6.4.10,7712326,7712326,琉球銀行城間支店,琉球銀行城間支店,,,,,,
0593,1,5,035,489429,202507,化研マテリアル(株),化研マテリアル(株),134,R5.12.27,R5.12.27,R6.4.10,R6.4.10,209558,209558,みずほ銀行新橋中央支店,みずほ銀行新橋中央支店,,,,,,
0593,1,6,035,489429,202507,野口興産(株),野口興産(株),135,R5.12.27,R5.12.27,R6.4.10,R6.4.10,6246245,6246245,三菱UFJ銀行江古田支店,三菱UFJ銀行江古田支店,,,,,,
0593,1,7,035,489429,202507,(有)三和工業,(有)三和工業,136,R6.1.5,R6.1.5,R6.4.10,R6.4.10,370124,370124,沖縄銀行安慶名支店,沖縄銀行安慶名支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,8,035,489429,202507,沖縄市管工事(協),沖縄市管工事(協),137,R6.1.15,R6.1.15,R6.4.12,R6.4.12,1194034,1194034,琉球銀行コザ十字路支店,琉球銀行コザ十字路支店,,,,,,
0593,1,9,035,489429,202507,熊谷商事(株),熊谷商事(株),138,R5.11.30,R5.11.30,R6.4.13,R6.4.13,107415,107415,北日本銀行気仙沼支店,北日本銀行気仙沼支店,,,,,,
0593,1,10,035,489429,202507,(株)平商事,(株)平商事,139,R5.11.22,R5.11.22,R6.4.15,R6.4.15,4201505,4201505,琉球銀行読谷支店,琉球銀行読谷支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,11,035,489429,202507,(有)あさひ,(有)あさひ,140,R6.1.16,R6.1.16,R6.4.15,R6.4.15,9565925,9565925,沖縄銀行宮古支店,沖縄銀行宮古支店,,,,,,
0593,1,12,035,489429,202507,コンドーテック(株),コンドーテック(株),876,R5.12.25,R5.12.25,R6.4.20,R6.4.20,237847,237847,三菱UFJ銀行大正橋支店,三菱UFJ銀行大正橋支店,,,,,,
0593,1,13,035,489429,202507,日鉄物産ワイヤ&ウェルディング(株),日鉄物産ワイヤ&ウェルディング(株),141,R5.12.20,R5.12.20,R6.4.20,R6.4.20,4017895,4017895,三井住友銀行錦糸町支店,三井住友銀行錦糸町支店,,,,,,
0593,1,14,035,489429,202507,(株)新洋,(株)新洋,142,R5.12.25,R5.12.25,R6.4.20,R6.4.20,120791,120791,琉球銀行安謝支店,琉球銀行安謝支店,,,,,,
0593,1,15,035,489429,202507,伊藤忠丸紅特殊鋼(株),伊藤忠丸紅特殊鋼(株),143,R5.12.28,R5.12.28,R6.4.20,R6.4.20,8289072,8289072,みずほ銀行横山町支店,みずほ銀行横山町支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,16,035,489429,202507,トーアン(株),トーアン(株),144,R5.12.20,R5.12.20,R6.4.20,R6.4.20,1384020,1384020,秋田銀行郡山北支店,秋田銀行郡山北支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,17,035,489429,202507,(株)小泉,(株)小泉,145,R5.12.11,R5.12.11,R6.4.20,R6.4.20,3009600,3009600,みずほ銀行荻窪支店,みずほ銀行荻窪支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,18,035,489429,202507,チヨダメタルスタッド関西(株),チヨダメタルスタッド関西(株),146,R5.12.31,R5.12.31,R6.4.20,R6.4.20,519200,519200,三菱UFJ銀行四日市支店,三菱UFJ銀行四日市支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,19,035,489429,202507,(株)千葉春,(株)千葉春,147,R5.12.15,R5.12.15,R6.4.25,R6.4.25,1473317,1473317,一関信用金庫東山支店,一関信用金庫東山支店,,,,,,
0593,1,20,035,489429,202507,金秀建設(株),金秀建設(株),133,R5.12.28,R5.12.28,R6.4.25,R6.4.25,2350189,2350189,琉球銀行本店営業部,琉球銀行本店営業部,,,,,,
0593,1,21,035,489429,202507,金秀鉄工(株),金秀鉄工(株),148,R5.12.28,R5.12.28,R6.4.25,R6.4.25,6051936,6051936,琉球銀行本店営業部,琉球銀行本店営業部,,,,,,
0593,1,22,035,489429,202507,松尾建設(株),松尾建設(株),517,R5.12.28,R5.12.28,R6.4.25,R6.4.25,5356613,5356613,佐賀銀行本店営業部,佐賀銀行本店営業部,,,,,,
0593,1,23,035,489429,202507,(株)日本建産,(株)日本建産,149,R5.12.12,R5.12.12,R6.4.29,R6.4.29,275253,275253,沖縄銀行普天間支店,沖縄銀行普天間支店,,,みずほ銀行那覇支店,みずほ銀行那覇支店,,
0593,1,24,035,489429,202507,,,,,,,,,,,,,,,,,
