ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0553,1,1,088,615636,202507,熱技術開発,熱技術開発,879,,,2023.4.5,2023.4.5,726000,726000,,,,,,,裏書手形,裏書手形
0553,1,2,088,615636,202507,永和工業,永和工業,871,,,2023.4.2,2023.4.2,704000,704000,,,,,,,裏書手形,裏書手形
0553,1,3,088,615636,202507,永興,永興,882,,,2023.4.15,2023.4.15,836000,836000,,,,,,,裏書手形,裏書手形
0553,1,4,088,615636,202507,中和機械,中和機械,883,,,2023.5.5,2023.5.5,2552000,2552000,,,,,,,裏書手形,裏書手形
0553,1,5,088,615636,202507,大紀アルミニウム工業所,大紀アルミニウム工業所,884,,,2023.4.10,2023.4.10,1287000,1287000,,,,,,,裏書手形,裏書手形
0553,1,6,088,615636,202507,永興,永興,882,,,2023.5.15,2023.5.15,583000,583000,,,,,,,裏書手形,裏書手形
0553,1,7,088,615636,202507,住友化学,住友化学,885,,,2023.6.5,2023.6.5,544500,544500,,,,,,,裏書手形,裏書手形
0553,1,8,088,615636,202507,熱技術開発,熱技術開発,879,,,2023.6.5,2023.6.5,638000,638000,,,,,,,裏書手形,裏書手形
0553,1,9,088,615636,202507,千代田商事,千代田商事,886,,,2023.5.31,2023.5.31,290400,290400,,,,,,,裏書手形,裏書手形
0553,1,10,088,615636,202507,ミツミシステム,ミツミシステム,887,,,2023.6.30,2023.6.30,176000,176000,,,,,,,裏書手形,裏書手形
0553,1,11,088,615636,202507,石井機械製作所,石井機械製作所,867,,,2023.5.31,2023.5.31,9110000,9110000,,,,,,,裏書手形,裏書手形
0553,1,12,088,615636,202507,住友化学,住友化学,885,,,2023.7.5,2023.7.5,2937000,2937000,,,,,,,裏書手形,裏書手形
