ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
0572,1,1,014,974980,202507,(有)入江製作所,(有)入江製作所,2893,5.2.10,5.2.10,5.5.10,5.5.10,4000000,4000000,西日本シテイ,西日本シテイ,月隈,月隈,,
0572,1,2,014,974980,202507,(有)入江製作所,(有)入江製作所,2893,5.4.12,5.4.12,5.7.10,5.7.10,4000000,4000000,西日本シティ,西日本シティ,月隈,月隈,,
0572,1,3,014,974980,202507,(株)大林組,(株)大林組,722,5.3.15,5.3.15,5.5.15,5.5.15,30000000,30000000,三菱UFJ,三菱UFJ,東京営業部,東京営業部,,
0572,1,4,014,974980,202507,受取手形計,受取手形計,278,,,,,38000000,38000000,,,,,,
0572,1,5,014,974980,202507,アスミオ.(株),アスミオ.(株),2894,5.1.31,5.1.31,5.5.5,5.5.5,1000000,1000000,西日本シティ,西日本シティ,野方,野方,,
0572,1,6,014,974980,202507,(有)入江製作所,(有)入江製作所,2893,5.3.10,5.3.10,5.6.10,5.6.10,4000000,4000000,西日本シティ,西日本シティ,月隈,月隈,,
0572,1,7,014,974980,202507,(株)大林組,(株)大林組,722,5.3.15,5.3.15,5.5.15,5.5.15,10000000,10000000,三菱UFJ,三菱UFJ,東京営業部,東京営業部,,
0572,1,8,014,974980,202507,(株)大林組,(株)大林組,722,5.3.15,5.3.15,5.5.15,5.5.15,1800000,1800000,三菱UFJ,三菱UFJ,東京営業部,東京営業部,,
0572,1,9,014,974980,202507,(有)オオバ,(有)オオバ,2895,5.2.10,5.2.10,5.6.5,5.6.5,1100000,1100000,田川信用金庫,田川信用金庫,行橋,行橋,,
0572,1,10,014,974980,202507,(株)樫山ハードウェア,(株)樫山ハードウェア,2896,5.1.20,5.1.20,5.5.20,5.5.20,1000000,1000000,西日本シテイ,西日本シテイ,福岡流通センター,福岡流通センター,,
0572,1,11,014,974980,202507,(株)樫山ハードウェア,(株)樫山ハードウェア,2896,5.3.20,5.3.20,5.7.20,5.7.20,670000,670000,西日本シテイ,西日本シテイ,福岡流通センター,福岡流通センター,,
0572,1,12,014,974980,202507,(株)竹中工務店,(株)竹中工務店,2897,5.3.6,5.3.6,5.5.8,5.5.8,3002051,3002051,三菱UFJ,三菱UFJ,大阪中央,大阪中央,,
0572,1,13,014,974980,202507,裏書手形計,裏書手形計,500,,,,,22572051,22572051,,,,,,
0572,1,14,014,974980,202507,合計,合計,019,,,,,60572051,60572051,,,,,,
