ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0019,1,1,019,502940,202507,(株)守谷商会,(株)守谷商会,178,4.2.7,4.2.7,4.6.6,4.6.6,27697340,27697340,,,,,,,でんさい,でんさい
0019,1,2,019,502940,202507,(株)合田工務店,(株)合田工務店,179,4.2.10,4.2.10,4.6.10,4.6.10,32900000,32900000,,,,,,,でんさい,でんさい
0019,1,3,019,502940,202507,(株)友菱,(株)友菱,181,4.3.22,4.3.22,4.6.15,4.6.15,385000,385000,,,,,,,でんさい,でんさい
0019,1,4,019,502940,202507,日本建設(株),日本建設(株),176,4.3.7,4.3.7,4.7.5,4.7.5,787500,787500,,,,,,,でんさい,でんさい
0019,1,5,019,502940,202507,(株)守谷南会,(株)守谷南会,183,4.3.7,4.3.7,4.7.5,4.7.5,21997340,21997340,,,,,,,でんさい,でんさい
0019,1,6,019,502940,202507,(株)合田工務店,(株)合田工務店,179,4.3.10,4.3.10,4.7.10,4.7.10,31500000,31500000,,,,,,,でんさい,でんさい
0019,1,7,019,502940,202507,(株)東映建工,(株)東映建工,184,3.12.10,3.12.10,4.5.2,4.5.2,2567000,2567000,,,,,江戸鉄(株),江戸鉄(株),裏書手形,裏書手形
0019,1,8,019,502940,202507,住協建設(株),住協建設(株),185,4.1.3,4.1.3,4.5.3,4.5.3,5000000,5000000,,,,,(株)江機,(株)江機,裏書手形,裏書手形
0019,1,9,019,502940,202507,住協建設(株),住協建設(株),185,4.1.3,4.1.3,4.5.3,4.5.3,5000000,5000000,,,,,佑信鋼業(株),佑信鋼業(株),裏書手形,裏書手形
0019,1,10,019,502940,202507,住協建設(株),住協建設(株),185,4.1.3,4.1.3,4.5.3,4.5.3,3000000,3000000,,,,,佑信鋼業(株),佑信鋼業(株),裏書手形,裏書手形
0019,1,11,019,502940,202507,住協建設(株),住協建設(株),185,4.1.3,4.1.3,4.5.3,4.5.3,2500000,2500000,,,,,佑信鋼業(株),佑信鋼業(株),裏書手形,裏書手形
0019,1,12,019,502940,202507,住協建設(株),住協建設(株),185,4.1.3,4.1.3,4.5.3,4.5.3,2200000,2200000,,,,,(株)江機,(株)江機,裏書手形,裏書手形
0019,1,13,019,502940,202507,住協建設(株),住協建設(株),185,4.1.3,4.1.3,4.5.3,4.5.3,1000000,1000000,,,,,丸紅建材リース(株),丸紅建材リース(株),裏書手形,裏書手形
0019,1,14,019,502940,202507,(株)片山組,(株)片山組,171,4.1.25,4.1.25,4.5.20,4.5.20,2990000,2990000,,,,,江戸鉄(株),江戸鉄(株),裏書手形,裏書手形
0019,1,15,019,502940,202507,コーナン建設(株),コーナン建設(株),175,4.1.25,4.1.25,4.5.24,4.5.24,1320000,1320000,,,,,(株)アイ・テック,(株)アイ・テック,裏書手形,裏書手形
0019,1,16,019,502940,202507,住協建設(株),住協建設(株),185,4.2.3,4.2.3,4.6.3,4.6.3,5000000,5000000,,,,,佑信鋼業(株),佑信鋼業(株),裏書手形,裏書手形
0019,1,17,019,502940,202507,住脇建設(株),住脇建設(株),186,4.2.3,4.2.3,4.6.3,4.6.3,5000000,5000000,,,,,(株)江機,(株)江機,裏書手形,裏書手形
0019,1,18,019,502940,202507,住協建設(株),住協建設(株),185,4.2.3,4.2.3,4.6.3,4.6.3,5000000,5000000,,,,,(有)清和基工,(有)清和基工,裏書手形,裏書手形
0019,1,19,019,502940,202507,住協建設(株),住協建設(株),185,4.2.3,4.2.3,4.6.3,4.6.3,2500000,2500000,,,,,佑信鋼業(株),佑信鋼業(株),裏書手形,裏書手形
