ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0022,1,1,022,278036,202507,(株)松永建設,(株)松永建設,182,4.12.28,4.12.28,5.5.1,5.5.1,4569593,4569593,,,,,,,でんさい,でんさい
0022,1,2,022,278036,202507,日本建設(株),日本建設(株),176,4.12.28,4.12.28,5.5.5,5.5.5,13980000,13980000,,,,,,,でんさい,でんさい
0022,1,3,022,278036,202507,(株)守谷商会,(株)守谷商会,178,5.3.6,5.3.6,5.5.8,5.5.8,2381340,2381340,,,,,,,でんさい,でんさい
0022,1,4,022,278036,202507,(株)合田工務店,(株)合田工務店,179,5.1.10,5.1.10,5.5.10,5.5.10,20500000,20500000,,,,,,,でんさい,でんさい
0022,1,5,022,278036,202507,杉本興業(株),杉本興業(株),193,5.1.10,5.1.10,5.5.10,5.5.10,11543400,11543400,,,,,,,でんさい,でんさい
0022,1,6,022,278036,202507,コーナン建殻(株),コーナン建殻(株),192,5.1.25,5.1.25,5.5.24,5.5.24,660000,660000,,,,,,,でんさい,でんさい
0022,1,7,022,278036,202507,日本建設(株),日本建設(株),176,5.2.6,5.2.6,5.6.5,5.6.5,10370000,10370000,,,,,,,でんさい,でんさい
0022,1,8,022,278036,202507,白石建設(株),白石建設(株),177,5.2.6,5.2.6,5.6.5,5.6.5,4500000,4500000,,,,,,,でんさい,でんさい
0022,1,9,022,278036,202507,(株)合田工務店,(株)合田工務店,179,5.2.10,5.2.10,5.6.12,5.6.12,17500000,17500000,,,,,,,でんさい,でんさい
0022,1,10,022,278036,202507,(株)鍛冶田工務店,(株)鍛冶田工務店,194,5.2.13,5.2.13,5.6.12,5.6.12,320000,320000,,,,,,,でんさい,でんさい
0022,1,11,022,278036,202507,(株)松永建殻,(株)松永建殻,195,5.2.28,5.2.28,5.6.30,5.6.30,1433658,1433658,,,,,,,でんさい,でんさい
0022,1,12,022,278036,202507,徃協霆皷(株),徃協霆皷(株),196,5.3.3,5.3.3,5.7.3,5.7.3,3800000,3800000,,,,,,,でんさい,でんさい
0022,1,13,022,278036,202507,日本建段(株),日本建段(株),197,5.3.6,5.3.6,5.7.5,5.7.5,3580000,3580000,,,,,,,でんさい,でんさい
0022,1,14,022,278036,202507,白石建設(株),白石建設(株),177,5.3.6,5.3.6,5.7.5,5.7.5,3200000,3200000,,,,,,,でんさい,でんさい
0022,1,15,022,278036,202507,(株)合田工務店,(株)合田工務店,179,5.3.10,5.3.10,5.7.10,5.7.10,30400000,30400000,,,,,,,でんさい,でんさい
0022,1,16,022,278036,202507,(株)協栄租,(株)協栄租,198,5.3.15,5.3.15,5.7.18,5.7.18,1300000,1300000,,,,,,,でんさい,でんさい
0022,1,17,022,278036,202507,コーナン建設(株),コーナン建設(株),175,5.3.27,5.3.27,5.7.24,5.7.24,2230000,2230000,,,,,,,でんさい,でんさい
0022,1,18,022,278036,202507,(株)松永建設,(株)松永建設,182,5.3.31,5.3.31,5.7.31,5.7.31,4001481,4001481,,,,,,,でんさい,でんさい
0022,1,19,022,278036,202507,電子記録債権合計,電子記録債権合計,199,,,,,204434152,204434152,,,,,,,,
0022,1,20,022,278036,202507,(株)三共建設,(株)三共建設,200,3.12.12,3.12.12,5.4.10,5.4.10,5000000,5000000,,,,,佑信鋼業(株),佑信鋼業(株),裏書手形,裏書手形
