ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0018,1,1,018,870284,202507,小川建設(株),小川建設(株),170,3.12.20,3.12.20,4.4.20,4.4.20,760000,760000,,,,,,,,
0018,1,2,018,870284,202507,(株)片山組,(株)片山組,171,3.12.27,3.12.27,4.4.20,4.4.20,5860000,5860000,,,,,,,,
0018,1,3,018,870284,202507,中央建設(株),中央建設(株),172,4.2.10,4.2.10,4.5.10,4.5.10,12200000,12200000,,,,,,,,
0018,1,4,018,870284,202507,ライト工業(株),ライト工業(株),173,4.3.25,4.3.25,4.5.25,4.5.25,2040000,2040000,,,,,,,,
0018,1,5,018,870284,202507,(株)塩浜工業,(株)塩浜工業,174,4.3.25,4.3.25,4.7.8,4.7.8,1584000,1584000,,,,,,,,
0018,1,6,018,870284,202507,(株)片山組,(株)片山組,171,4.3.25,4.3.25,4.7.20,4.7.20,1100000,1100000,,,,,,,,
0018,1,7,018,870284,202507,小川建設(株),小川建設(株),170,4.3.22,4.3.22,4.7.22,4.7.22,980000,980000,,,,,,,,
0018,1,8,018,870284,202507,コーナン建設(株),コーナン建設(株),175,4.3.22,4.3.22,4.7.22,4.7.22,1680000,1680000,,,,,,,,
0018,1,9,018,870284,202507,日本建設(株),日本建設(株),176,3.12.6,3.12.6,4.4.5,4.4.5,6404800,6404800,,,,,,,でんさい,でんさい
0018,1,10,018,870284,202507,白石建設(株),白石建設(株),177,3.12.6,3.12.6,4.4.5,4.4.5,5900000,5900000,,,,,,,でんさい,でんさい
0018,1,11,018,870284,202507,(株)守谷商会,(株)守谷商会,178,3.12.6,3.12.6,4.4.5,4.4.5,1345340,1345340,,,,,,,でんさい,でんさい
0018,1,12,018,870284,202507,(株)合田工務店,(株)合田工務店,179,3.12.10,3.12.10,4.4.10,4.4.10,32400000,32400000,,,,,,,でんさい,でんさい
0018,1,13,018,870284,202507,(株)鍜治田工務店,(株)鍜治田工務店,180,3.12.13,3.12.13,4.4.11,4.4.11,4160000,4160000,,,,,,,でんさい,でんさい
0018,1,14,018,870284,202507,(株)友菱,(株)友菱,181,4.1.20,4.1.20,4.4.15,4.4.15,1512500,1512500,,,,,,,でんさい,でんさい
0018,1,15,018,870284,202507,(株)松永建設,(株)松永建設,182,3.12.28,3.12.28,4.5.2,4.5.2,5489000,5489000,,,,,,,でんさい,でんさい
0018,1,16,018,870284,202507,日本建設(株),日本建設(株),176,3.12.28,3.12.28,4.5.5,4.5.5,711700,711700,,,,,,,でんさい,でんさい
0018,1,17,018,870284,202507,(株)合田工務店,(株)合田工務店,179,4.1.10,4.1.10,4.5.10,4.5.10,12800000,12800000,,,,,,,でんさい,でんさい
0018,1,18,018,870284,202507,(株)友菱,(株)友菱,181,4.2.21,4.2.21,4.5.15,4.5.15,1842500,1842500,,,,,,,でんさい,でんさい
0018,1,19,018,870284,202507,(株)松永建設,(株)松永建設,182,4.1.31,4.1.31,4.5.31,4.5.31,494010,494010,,,,,,,でんさい,でんさい
