ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
0077,1,1,077,292119,202507,ジャパンライフ株式会社,ジャパンライフ株式会社,438,5.3.31,5.3.31,5.7.31,5.7.31,5565230.0,5565230.0,三井住友銀行,三井住友銀行,新小岩支店,新小岩支店,,電子記録債権
0077,1,2,077,292119,202507,アクアパイプテック株式会社,アクアパイプテック株式会社,439,5.3.31,5.3.31,5.7.31,5.7.31,1400881.0,1400881.0,みずほ銀行,みずほ銀行,丸の内中央支店,丸の内中央支店,,電子記録債権
0077,1,3,077,292119,202507,日本鋳鉄管株式会社,日本鋳鉄管株式会社,440,5.4.10,5.4.10,5.7.31,5.7.31,21581657.0,21581657.0,三菱UFJ銀行,三菱UFJ銀行,八重洲通支店,八重洲通支店,,電子記録償権
0077,1,4,077,292119,202507,株式会社昭和,株式会社昭和,441,5.4.10,5.4.10,5.7.31,5.7.31,247247.0,247247.0,りそな銀行,りそな銀行,江戸川南支店,江戸川南支店,,電子記録債権
0077,1,5,077,292119,202507,日本鋳鉄管株式会社,日本鋳鉄管株式会社,440,5.3.31,5.3.31,5.7.31,5.7.31,986700.0,986700.0,三菱UFJ銀行,三菱UFJ銀行,八重洲通支店,八重洲通支店,,電子記録債権
0077,1,6,077,292119,202507,日本ヴィクトリック株式会社,日本ヴィクトリック株式会社,442,5.3.11,5.3.11,5.7.31,5.7.31,1439532.0,1439532.0,三菱UFJ銀行,三菱UFJ銀行,日比谷支店,日比谷支店,,電子記録債権
0077,1,7,077,292119,202507,株式会社川西水道機器,株式会社川西水道機器,443,5.4.20,5.4.20,5.7.31,5.7.31,581130.0,581130.0,中国銀行,中国銀行,高松支店,高松支店,,電子記録債権
0077,1,8,077,292119,202507,光明理化学工業株式会社,光明理化学工業株式会社,444,5.4.28,5.4.28,5.7.31,5.7.31,2090000.0,2090000.0,みずほ銀行,みずほ銀行,中目黒支店,中目黒支店,,電子記録債権
0077,1,9,077,292119,202507,冨士機材株式会社,冨士機材株式会社,417,5.3.20,5.3.20,5.8.1,5.8.1,5012213.0,5012213.0,三菱UFJ銀行,三菱UFJ銀行,新富町支店,新富町支店,,電子記録債権
0077,1,10,077,292119,202507,渡辺パイプ株式会社,渡辺パイプ株式会社,426,5.3.27,5.3.27,5.8.1,5.8.1,3305964.0,3305964.0,三井住友銀行,三井住友銀行,東京中央支店,東京中央支店,,電子記録債権
