ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,951012,202507,借入先名称(氏名),借入先名称(氏名),,借入先所在地(住所),借入先所在地(住所),法人・代表者との関係,法人・代表者との関係,利率,利率,期末現在高,期末現在高,期中の支払利子額,期中の支払利子額,担保の内容,
,,2,000,951012,202507,商工組合中央金庫,商工組合中央金庫,,,,,,,,50000000,50000000,,,,
,,3,000,951012,202507,,,,,,,,,,12000000,12000000,,,,
,,4,000,951012,202507,プルデンシャル生命,プルデンシャル生命,,,,,,,,3375000,3375000,,,,
,,5,000,951012,202507,,,,,,,,,,32801540,32801540,,,,
,,6,000,951012,202507,,,,,,,,,,12005041,12005041,,,,
,,7,000,951012,202507,,,,,,,,,,2885852,2885852,,,,
,,8,000,951012,202507,(小計(長期借入金)),(小計(長期借入金)),,,,,,,,753757433,753757433,,,,
,,9,000,951012,202507,SMFLキャピタル(株),SMFLキャピタル(株),,,,,,,,248832,248832,,,,
,,10,000,951012,202507,,,,合計,合計,,,,,,,,,,
