file_path,original_file_name,page_index,row_number,original_header_text,column_1_value,column_2_value,column_3_value,column_4_value,column_5_value,column_6_value,column_7_value,column_8_value,column_9_value,column_10_value,column_11_value,column_12_value,column_13_value,column_14_value,column_15_value,column_16_value,column_17_value,column_18_value,column_19_value,column_20_value
,,,0,支払先,支払先,振出年月日,支払期日,支払銀行名称,支払銀行支店名,金額,摘要,,,,,,,,,,,,,
,,,1,(株)龍生興産,(株)龍生興産,令5.8.28,令6.8.31,(株)熊本銀行武蔵ヶ丘,,77376000,"@6,448,000×12",,,,,,,,,,,,,
,,,2,(株)明星,(株)明星,令5.8.28,令6.8.31,(株)熊本銀行本店,,8832000,"@736,000×12",,,,,,,,,,,,,
,,,3,合計,合計,,,,,86208000,,,,,,,,,,,,,,
,,,4,計,計,,,,,86208000,,,,,,,,,,,,,,
