ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,197985,202507,支払先,支払先,,振出年月日,振出年月日,支払期日,支払期日,金額,金額,支払銀行名称,支払銀行名称,支払銀行支店名,支払銀行支店名,摘要,
,,2,000,197985,202507,今井運送(株),今井運送(株),,5.3.10,5.3.10,5.6.10,5.6.10,1452000,1452000,山口銀行,山口銀行,和木支店,和木支店,,
,,3,000,197985,202507,河崎運輸機工(株),河崎運輸機工(株),,4.12.10,4.12.10,5.4.10,5.4.10,1092993,1092993,山口銀行,山口銀行,和木支店,和木支店,,
,,4,000,197985,202507,北四国クレーン(株),北四国クレーン(株),,4.12.10,4.12.10,5.4.10,5.4.10,2352350,2352350,山口銀行,山口銀行,和木支店,和木支店,,
,,5,000,197985,202507,北四国クレーン(株),北四国クレーン(株),,5.1.10,5.1.10,5.5.10,5.5.10,2327600,2327600,山口銀行,山口銀行,和木支店,和木支店,,
,,6,000,197985,202507,北四国クレーン(株),北四国クレーン(株),,5.2.10,5.2.10,5.6.10,5.6.10,3000000,3000000,山口銀行,山口銀行,和木支店,和木支店,,
,,7,000,197985,202507,北四国クレーン(株),北四国クレーン(株),,5.2.10,5.2.10,5.6.10,5.6.10,326950,326950,山口銀行,山口銀行,和木支店,和木支店,,
,,8,000,197985,202507,光東(株),光東(株),,4.12.10,4.12.10,5.4.10,5.4.10,3076253,3076253,山口銀行,山口銀行,和木支店,和木支店,,
,,9,000,197985,202507,光東(株),光東(株),,5.1.10,5.1.10,5.5.10,5.5.10,3000000,3000000,山口銀行,山口銀行,和木支店,和木支店,,
,,10,000,197985,202507,光東(株),光東(株),,5.1.10,5.1.10,5.5.10,5.5.10,441101,441101,山口銀行,山口銀行,和木支店,和木支店,,
,,11,000,197985,202507,光東(株),光東(株),,5.2.10,5.2.10,5.6.10,5.6.10,2056175,2056175,山口銀行,山口銀行,和木支店,和木支店,,
,,12,000,197985,202507,光東(株),光東(株),,5.3.10,5.3.10,5.7.10,5.7.10,3020072,3020072,山口銀行,山口銀行,和木支店,和木支店,,
,,13,000,197985,202507,千代一工業(株),千代一工業(株),,5.1.10,5.1.10,5.5.10,5.5.10,1333200,1333200,山口銀行,山口銀行,和木支店,和木支店,,
,,14,000,197985,202507,(株)長府急配,(株)長府急配,,4.12.10,4.12.10,5.4.10,5.4.10,2582800,2582800,山口銀行,山口銀行,和木支店,和木支店,,
,,15,000,197985,202507,(有)トミタ運輸機工,(有)トミタ運輸機工,,4.12.10,4.12.10,5.4.10,5.4.10,1222375,1222375,山口銀行,山口銀行,和木支店,和木支店,,
,,16,000,197985,202507,西本急送(株),西本急送(株),,4.12.10,4.12.10,5.4.10,5.4.10,2635600,2635600,山口銀行,山口銀行,和木支店,和木支店,,
,,17,000,197985,202507,西本急送(株),西本急送(株),,5.1.10,5.1.10,5.5.10,5.5.10,5000000,5000000,山口銀行,山口銀行,和木支店,和木支店,,
,,18,000,197985,202507,西本急送(株),西本急送(株),,5.1.10,5.1.10,5.5.10,5.5.10,1850800,1850800,山口銀行,山口銀行,和木支店,和木支店,,
,,19,000,197985,202507,西本急送(株),西本急送(株),,5.2.10,5.2.10,5.6.10,5.6.10,1959100,1959100,山口銀行,山口銀行,和木支店,和木支店,,
,,20,000,197985,202507,野田重工運輸倉庫(株),野田重工運輸倉庫(株),,4.12.10,4.12.10,5.4.10,5.4.10,3000000,3000000,山口銀行,山口銀行,和木支店,和木支店,,
,,21,000,197985,202507,野田重工運輸倉庫(株),野田重工運輸倉庫(株),,4.12.10,4.12.10,5.4.10,5.4.10,663440,663440,山口銀行,山口銀行,和木支店,和木支店,,
,,22,000,197985,202507,野田重工運輸倉庫(株),野田重工運輸倉庫(株),,5.1.10,5.1.10,5.5.10,5.5.10,4072200,4072200,山口銀行,山口銀行,和木支店,和木支店,,
,,23,000,197985,202507,(株)ノヴァ,(株)ノヴァ,,4.12.10,4.12.10,5.4.10,5.4.10,1629100,1629100,山口銀行,山口銀行,和木支店,和木支店,,
,,24,000,197985,202507,長谷川産業(株),長谷川産業(株),,4.12.10,4.12.10,5.4.10,5.4.10,2662000,2662000,山口銀行,山口銀行,和木支店,和木支店,,
,,25,000,197985,202507,合計,合計,,,,,,,,,,,,,
