ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,574705,202507,借入先名称(氏名),借入先名称(氏名),,借入先所在地(住所),借入先所在地(住所),法人・代表者との関係,法人・代表者との関係,利率,利率,期末現在高,期末現在高,期中の支払利子額,期中の支払利子額,担保の内容,
,,2,000,574705,202507,京都銀行城東支店,京都銀行城東支店,,,,,,,,41666000,41666000,162644,162644,,
,,3,000,574705,202507,りそな銀行南森町委店,りそな銀行南森町委店,,,,,,,,0,0,868,868,,
,,4,000,574705,202507,りそな銀行南森町委店,りそな銀行南森町委店,,,,,,,,55010000,55010000,244218,244218,,
,,5,000,574705,202507,りそな銀行南森町委店,りそな銀行南森町委店,,,,,,,,19354000,19354000,95798,95798,,
,,6,000,574705,202507,商工組合中央梅田支店,商工組合中央梅田支店,,,,,,,,20085000,20085000,252895,252895,,
,,7,000,574705,202507,北陸銀行今里支店,北陸銀行今里支店,,,,,,,,19400000,19400000,235184,235184,,
,,8,000,574705,202507,北陸銀行今里支店,北陸銀行今里支店,,,,,,,,44448000,44448000,95362,95362,,
,,9,000,574705,202507,小計,小計,,,,,,,,199963000,199963000,1087651,1087651,,
