ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,671732,202507,(流動資産),(流動資産),,,,,,,,,,,,,
,,2,000,671732,202507,(現金・預金),(現金・預金),,,,,,,,,,,,,
,,3,000,671732,202507,現金,現金,,"417,180","417,180",,,,,,,,,,
,,4,000,671732,202507,当座預金,当座預金,,"760,689","760,689",,,,,,,,,,
,,5,000,671732,202507,普通預金,普通預金,,"339,509","339,509",,,,,,,,,,
,,6,000,671732,202507,現金・預金計,現金・預金計,,"1,517,378","1,517,378",,,,,,,,,,
,,7,000,671732,202507,(売上債権),(売上債権),,,,,,,,,,,,,
,,8,000,671732,202507,受取手形,受取手形,,"6,146,188","6,146,188",,,,,,,,,,
,,9,000,671732,202507,売掛金,売掛金,,"12,491,841","12,491,841",,,,,,,,,,
,,10,000,671732,202507,未収入金,未収入金,,"3,526,883","3,526,883",,,,,,,,,,
,,11,000,671732,202507,貸倒引当金,貸倒引当金,,"▲218,000","▲218,000",,,,,,,,,,
,,12,000,671732,202507,売上債権計,売上債権計,,"21,946,912","21,946,912",,,,,,,,,,
,,13,000,671732,202507,(棚卸資産),(棚卸資産),,,,,,,,,,,,,
,,14,000,671732,202507,商品,商品,,"7,391,290","7,391,290",,,,,,,,,,
,,15,000,671732,202507,棚卸資産計,棚卸資産計,,"7,391,290","7,391,290",,,,,,,,,,
,,16,000,671732,202507,流動資産合計,流動資産合計,,"30,855,580","30,855,580",,,,,,,,,,
,,17,000,671732,202507,(固定資産),(固定資産),,,,,,,,,,,,,
,,18,000,671732,202507,(投資その他の資産),(投資その他の資産),,,,,,,,,,,,,
,,19,000,671732,202507,投資有価証券,投資有価証券,,"400,916","400,916",,,,,,,,,,
,,20,000,671732,202507,差入保証金,差入保証金,,"50,000","50,000",,,,,,,,,,
,,21,000,671732,202507,積立事業保険,積立事業保険,,"2,285,385","2,285,385",,,,,,,,,,
,,22,000,671732,202507,投資その他の資産計,投資その他の資産計,,"2,736,301","2,736,301",,,,,,,,,,
,,23,000,671732,202507,固定資産合計,固定資産合計,,"2,736,301","2,736,301",,,,,,,,,,
,,24,000,671732,202507,資産の部合計,資産の部合計,,"33,591,881","33,591,881",,,,,,,,,,
,,25,000,671732,202507,(流動負債),(流動負債),,,,,,,,,,,,,
,,26,000,671732,202507,買掛金,買掛金,,,,"2,554,881","2,554,881",,,,,,,,
,,27,000,671732,202507,未払費用,未払費用,,,,"2,501,792","2,501,792",,,,,,,,
,,28,000,671732,202507,前受金,前受金,,,,"59,543,433","59,543,433",,,,,,,,
,,29,000,671732,202507,短期借入金,短期借入金,,,,"13,370,033","13,370,033",,,,,,,,
,,30,000,671732,202507,預り金,預り金,,,,"100,240","100,240",,,,,,,,
,,31,000,671732,202507,未払法人税等,未払法人税等,,,,"70,000","70,000",,,,,,,,
,,32,000,671732,202507,未払消費税,未払消費税,,,,"1,385,100","1,385,100",,,,,,,,
,,33,000,671732,202507,流動負債計,流動負債計,,,,"79,525,479","79,525,479",,,,,,,,
,,34,000,671732,202507,負債の部合計,負債の部合計,,,,"79,525,479","79,525,479",,,,,,,,
,,35,000,671732,202507,(株主資本),(株主資本),,,,,,,,,,,,,
,,36,000,671732,202507,資本金,資本金,,,,"10,000,000","10,000,000",,,,,,,,
,,37,000,671732,202507,(利益剰余金),(利益剰余金),,,,,,,,,,,,,
,,38,000,671732,202507,(その他利益剰余金),(その他利益剰余金),,,,,,,,,,,,,
,,39,000,671732,202507,繰越利益剰余金,繰越利益剰余金,,,,"▲55,933,598","▲55,933,598",,,,,,,,
,,40,000,671732,202507,利益剰余金計,利益剰余金計,,,,"▲55,933,598","▲55,933,598",,,,,,,,
,,41,000,671732,202507,株主資本計,株主資本計,,,,"▲45,933,598","▲45,933,598",,,,,,,,
,,42,000,671732,202507,純資産の部合計,純資産の部合計,,,,"▲45,933,598","▲45,933,598",,,,,,,,
,,43,000,671732,202507,負債・純資産の部合計,負債・純資産の部合計,,,,"33,591,881","33,591,881",,,,,,,,
