ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0610,1,1,052,470596,202507,ジャパン建材(株),ジャパン建材(株),151,4.2.15,4.2.15,4.6.15,4.6.15,7971518,7971518,,,,,,,,
0610,1,2,052,470596,202507,ジャパン建材(株),ジャパン建材(株),151,4.3.15,4.3.15,4.7.15,4.7.15,22020924,22020924,,,,,,,,
0610,1,3,052,470596,202507,ジャパン建材(株),ジャパン建材(株),151,4.4.15,4.4.15,4.8.15,4.8.15,40206556,40206556,,,,,,,,
0610,1,4,052,470596,202507,ジャパン建材(株),ジャパン建材(株),151,4.5.16,4.5.16,4.9.15,4.9.15,8475804,8475804,,,,,,,,
0610,1,5,052,470596,202507,(株)プライムトラス,(株)プライムトラス,152,4.2.28,4.2.28,4.6.30,4.6.30,15814200,15814200,,,,,,,,
0610,1,6,052,470596,202507,(株)プライムトラス,(株)プライムトラス,152,4.3.31,4.3.31,4.7.31,4.7.31,15223747,15223747,,,,,,,,
0610,1,7,052,470596,202507,(株)プライムトラス,(株)プライムトラス,152,4.4.30,4.4.30,4.8.31,4.8.31,14286419,14286419,,,,,,,,
0610,1,8,052,470596,202507,(株)プライムトラス,(株)プライムトラス,152,4.5.31,4.5.31,4.9.30,4.9.30,10329354,10329354,,,,,,,,
0610,1,9,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.2.25,4.2.25,4.6.5,4.6.5,5000000,5000000,,,,,,,,
0610,1,10,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.2.25,4.2.25,4.6.5,4.6.5,4995092,4995092,,,,,,,,
0610,1,11,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.3.15,4.3.15,4.6.25,4.6.25,3000000,3000000,,,,,,,,
0610,1,12,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.3.15,4.3.15,4.6.25,4.6.25,622080,622080,,,,,,,,
0610,1,13,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.3.25,4.3.25,4.7.5,4.7.5,10000000,10000000,,,,,,,,
0610,1,14,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.3.25,4.3.25,4.7.5,4.7.5,765294,765294,,,,,,,,
0610,1,15,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.4.15,4.4.15,4.7.25,4.7.25,5000000,5000000,,,,,,,,
0610,1,16,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.4.15,4.4.15,4.7.25,4.7.25,999070,999070,,,,,,,,
0610,1,17,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.4.25,4.4.25,4.8.5,4.8.5,10000000,10000000,,,,,,,,
0610,1,18,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.4.25,4.4.25,4.8.5,4.8.5,3000000,3000000,,,,,,,,
0610,1,19,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.4.25,4.4.25,4.8.5,4.8.5,141322,141322,,,,,,,,
0610,1,20,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.5.25,4.5.25,4.9.5,4.9.5,5000000,5000000,,,,,,,,
0610,1,21,052,470596,202507,トーヨーマテリア(株),トーヨーマテリア(株),153,4.5.25,4.5.25,4.9.5,4.9.5,2977460,2977460,,,,,,,,
0610,1,22,052,470596,202507,野原住環境(株),野原住環境(株),155,4.3.31,4.3.31,4.6.30,4.6.30,9102060,9102060,,,,,,,,
0610,1,23,052,470596,202507,野原住環境(株),野原住環境(株),155,4.4.28,4.4.28,4.7.31,4.7.31,10000000,10000000,,,,,,,,
