ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
0602,1,1,044,735247,202507,(株)フジ標産,(株)フジ標産,701,令3.12.23,令3.12.23,令4.4.10,令4.4.10,1262645,1262645,,,,,,,YG95861売上代金,YG95861売上代金
0602,1,2,044,735247,202507,仙台明邦産業(株),仙台明邦産業(株),702,令3.12.31,令3.12.31,令4.4.30,令4.4.30,2170223,2170223,,,,,,,AM29945売上代金,AM29945売上代金
0602,1,3,044,735247,202507,(株)松沢商会,(株)松沢商会,703,令3.12.27,令3.12.27,令4.4.30,令4.4.30,774774,774774,,,,,,,HA18824売上代金,HA18824売上代金
0602,1,4,044,735247,202507,トーステ(株),トーステ(株),704,令3.12.28,令3.12.28,令4.4.30,令4.4.30,1178416,1178416,,,,,,,OI64496売上代金,OI64496売上代金
0602,1,5,044,735247,202507,(有)河北シャーリング,(有)河北シャーリング,705,令4.1.16,令4.1.16,令4.5.20,令4.5.20,248160,248160,,,,,,,BF14271売上代金,BF14271売上代金
0602,1,6,044,735247,202507,仙台明邦産業(株),仙台明邦産業(株),702,令4.1.31,令4.1.31,令4.5.31,令4.5.31,477642,477642,,,,,,,AM29962売上代金,AM29962売上代金
0602,1,7,044,735247,202507,(株)松沢商会,(株)松沢商会,703,令4.1.26,令4.1.26,令4.5.31,令4.5.31,945450,945450,,,,,,,HA18856売上代金,HA18856売上代金
0602,1,8,044,735247,202507,(株)フジ標産,(株)フジ標産,701,令3.11.24,令3.11.24,令4.2.10,令4.2.10,213016,213016,,,,,,,裏書先東北ネヂ製造(株),裏書先東北ネヂ製造(株)
0602,1,9,044,735247,202507,(株)松沢商会,(株)松沢商会,703,令3.10.25,令3.10.25,令4.2.28,令4.2.28,935440,935440,,,,,,,裏書先(株)小林真功商店,裏書先(株)小林真功商店
0602,1,10,044,735247,202507,仙台明峰産業(株),仙台明峰産業(株),706,令3.10.31,令3.10.31,令4.2.28,令4.2.28,207896,207896,,,,,,,裏書先東北ネヂ製造(株),裏書先東北ネヂ製造(株)
0602,1,11,044,735247,202507,東北電化工業(株),東北電化工業(株),707,令3.11.10,令3.11.10,令4.3.10,令4.3.10,843700,843700,,,,,,,裏書先河北鋼材産業(株),裏書先河北鋼材産業(株)
0602,1,12,044,735247,202507,北日本電材(株),北日本電材(株),708,令3.12.20,令3.12.20,令4.3.20,令4.3.20,458700,458700,,,,,,,裏書先(有)河北シャーリング,裏書先(有)河北シャーリング
0602,1,13,044,735247,202507,(株)フジ標産,(株)フジ標産,701,令3.11.24,令3.11.24,令4.3.31,令4.3.31,172423,172423,,,,,,,裏書先(有)プロテック仙台,裏書先(有)プロテック仙台
0602,1,14,044,735247,202507,(株)松沢商会,(株)松沢商会,703,令3.11.26,令3.11.26,令4.3.31,令4.3.31,607420,607420,,,,,,,裏書先(株)インスメタル,裏書先(株)インスメタル
0602,1,15,044,735247,202507,仙台明峰産業(株),仙台明峰産業(株),706,令3.11.30,令3.11.30,令4.3.31,令4.3.31,479391,479391,,,,,,,裏書先東北ネヂ製造(株),裏書先東北ネヂ製造(株)
0602,1,16,044,735247,202507,信号電材(株),信号電材(株),709,令3.11.30,令3.11.30,令4.3.31,令4.3.31,137500,137500,,,,,,,裏書先(有)河北シャーリング,裏書先(有)河北シャーリング
0602,1,17,044,735247,202507,日信防災(株),日信防災(株),710,令3.11.30,令3.11.30,令4.3.31,令4.3.31,176000,176000,,,,,,,裏書先(株)シマキュウ,裏書先(株)シマキュウ
0602,1,18,044,735247,202507,(株)郡山電機製作所,(株)郡山電機製作所,711,令3.12.31,令3.12.31,令4.4.5,令4.4.5,484000,484000,,,,,,,裏書先(株)アマダ,裏書先(株)アマダ
0602,1,19,044,735247,202507,東北電化工業(株),東北電化工業(株),707,令3.12.10,令3.12.10,令4.4.10,令4.4.10,1119250,1119250,,,,,,,裏書先河北鋼材産業(株),裏書先河北鋼材産業(株)
0602,1,20,044,735247,202507,東北電化工業(株),東北電化工業(株),707,令4.1.11,令4.1.11,令4.5.10,令4.5.10,660000,660000,,,,,,,裏書先(株)インスメタル,裏書先(株)インスメタル
0602,1,21,044,735247,202507,受取手形計,受取手形計,371,,,,,13552046,13552046,,,,,,,,
0602,1,22,044,735247,202507,河北精機,河北精機,712,,,,,1,1,,,,,,,備忘価額,備忘価額
