ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,365227,202507,支払先,支払先,,振出年月日,振出年月日,支払期日,支払期日,金額,金額,支払銀行名称,支払銀行名称,支払銀行支店名,支払銀行支店名,摘要,
,,2,000,365227,202507,シグマ工学,シグマ工学,,5.5.25,5.5.25,5.10.25,5.10.25,356400,356400,きらやか銀行,きらやか銀行,荒砥支店,荒砥支店,,
,,3,000,365227,202507,大和コンクリート工業,大和コンクリート工業,,5.6.6,5.6.6,5.10.25,5.10.25,169059,169059,同上,同上,同上,同上,,
,,4,000,365227,202507,(有)マルタカ商事,(有)マルタカ商事,,5.6.6,5.6.6,5.10.25,5.10.25,1309935,1309935,同上,同上,同上,同上,,
,,5,000,365227,202507,東邦砕石,東邦砕石,,5.6.6,5.6.6,5.10.25,5.10.25,1000000,1000000,同上,同上,同上,同上,,
,,6,000,365227,202507,丸吉コンクリート工業,丸吉コンクリート工業,,5.6.6,5.6.6,5.10.25,5.10.25,460416,460416,同上,同上,同上,同上,,
,,7,000,365227,202507,豊興,豊興,,5.6.6,5.6.6,5.10.25,5.10.25,260412,260412,同上,同上,同上,同上,,
,,8,000,365227,202507,イズミスチール,イズミスチール,,5.6.6,5.6.6,5.10.25,5.10.25,284944,284944,同上,同上,同上,同上,,
,,9,000,365227,202507,木田コンクリート工業,木田コンクリート工業,,5.6.6,5.6.6,5.10.25,5.10.25,319352,319352,同上,同上,同上,同上,,
,,10,000,365227,202507,東栄コンクリート工業(株),東栄コンクリート工業(株),,5.6.6,5.6.6,5.10.25,5.10.25,1422487,1422487,同上,同上,同上,同上,,
,,11,000,365227,202507,アスザック,アスザック,,5.6.6,5.6.6,5.10.25,5.10.25,191400,191400,同上,同上,同上,同上,,
,,12,000,365227,202507,阿部コンクリート,阿部コンクリート,,5.6.6,5.6.6,5.10.25,5.10.25,299354,299354,同上,同上,同上,同上,,
,,13,000,365227,202507,金屋,金屋,,5.6.6,5.6.6,5.10.25,5.10.25,139700,139700,同上,同上,同上,同上,,
,,14,000,365227,202507,宮城ヤマリョー,宮城ヤマリョー,,5.6.6,5.6.6,5.10.25,5.10.25,384059,384059,同上,同上,同上,同上,,
,,15,000,365227,202507,ヤマリョー(株),ヤマリョー(株),,5.6.6,5.6.6,5.10.25,5.10.25,838640,838640,同上,同上,同上,同上,,
,,16,000,365227,202507,(有)三大,(有)三大,,5.6.6,5.6.6,5.10.25,5.10.25,434687,434687,同上,同上,同上,同上,,
,,17,000,365227,202507,粕谷金物店,粕谷金物店,,5.6.6,5.6.6,5.10.25,5.10.25,450071,450071,同上,同上,同上,同上,,
,,18,000,365227,202507,秋田新産線材,秋田新産線材,,5.6.6,5.6.6,5.10.25,5.10.25,3000000,3000000,同上,同上,同上,同上,,
,,19,000,365227,202507,ジャパンライフ,ジャパンライフ,,5.6.6,5.6.6,5.10.25,5.10.25,890450,890450,同上,同上,同上,同上,,
,,20,000,365227,202507,未来樹脂,未来樹脂,,5.6.6,5.6.6,5.10.25,5.10.25,179652,179652,同上,同上,同上,同上,,
,,21,000,365227,202507,秋田新産線材,秋田新産線材,,5.6.6,5.6.6,5.10.25,5.10.25,319562,319562,同上,同上,同上,同上,,
,,22,000,365227,202507,東北企業,東北企業,,5.6.6,5.6.6,5.10.25,5.10.25,1934064,1934064,同上,同上,同上,同上,,
,,23,000,365227,202507,山形いすゞ自動車(株),山形いすゞ自動車(株),,5.6.6,5.6.6,5.10.25,5.10.25,376368,376368,同上,同上,同上,同上,,
,,24,000,365227,202507,小計,小計,,,,,,15021012,15021012,,,,,,
,,25,000,365227,202507,合計,合計,,,,,,,,,,,,,
