ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,786452,202507,売上高,売上高,,"196,905,304","196,905,304",,,,,,,,,,
,,2,000,786452,202507,商品売上原価,商品売上原価,,,,,,,,,,,,,
,,3,000,786452,202507,当期商品仕入高,当期商品仕入高,,"196,905,317","196,905,317",,,,,,,,,,
,,4,000,786452,202507,売上総利益,売上総利益,,▲13,▲13,,,,,,,,,,
,,5,000,786452,202507,販売費及び一般管理費,販売費及び一般管理費,,"66,776","66,776",,,,,,,,,,
,,6,000,786452,202507,支払手形料,支払手形料,,"66,776","66,776",,,,,,,,,,
,,7,000,786452,202507,営業利益,営業利益,,"▲66,789","▲66,789",,,,,,,,,,
,,8,000,786452,202507,営業外収益,営業外収益,,"218,548","218,548",,,,,,,,,,
,,9,000,786452,202507,受取利息,受取利息,,107,107,,,,,,,,,,
,,10,000,786452,202507,雑収入,雑収入,,"218,441","218,441",,,,,,,,,,
,,11,000,786452,202507,経常利益,経常利益,,"151,759","151,759",,,,,,,,,,
,,12,000,786452,202507,税引前当期純利益,税引前当期純利益,,"151,759","151,759",,,,,,,,,,
,,13,000,786452,202507,法人税、住民税及び事業税,法人税、住民税及び事業税,,"70,016","70,016",,,,,,,,,,
,,14,000,786452,202507,当期純利益,当期純利益,,"81,743","81,743",,,,,,,,,,
