ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,971494,202507,(売上高),(売上高),,,,"292,973,176","292,973,176",,,,,,,,
,,2,000,971494,202507,売上高,売上高,,"289,403,694","289,403,694",,,,,,,,,,
,,3,000,971494,202507,家賃収入,家賃収入,,"3,569,482","3,569,482",,,,,,,,,,
,,4,000,971494,202507,(売上原価),(売上原価),,,,,,,,,,,,,
,,5,000,971494,202507,期首棚卸高,期首棚卸高,,"30,448,076","30,448,076",,,,,,,,,,
,,6,000,971494,202507,当期製品製造原価,当期製品製造原価,,"223,830,240","223,830,240",,,,,,,,,,
,,7,000,971494,202507,合計,合計,,"254,278,316","254,278,316",,,,,,,,,,
,,8,000,971494,202507,期末棚卸高,期末棚卸高,,"31,618,665","31,618,665","222,669,651","222,669,651",,,,,,,,
,,9,000,971494,202507,売上総利益,売上総利益,,,,"70,313,525","70,313,525",,,,,,,,
,,10,000,971494,202507,(販売費及び一般管理費),(販売費及び一般管理費),,,,"64,685,099","64,685,099",,,,,,,,
,,11,000,971494,202507,営業利益,営業利益,,,,"5,628,426","5,628,426",,,,,,,,
,,12,000,971494,202507,(営兼外収益),(営兼外収益),,,,,,,,,,,,,
,,13,000,971494,202507,受取利息,受取利息,,764,764,,,,,,,,,,
,,14,000,971494,202507,受取配当金,受取配当金,,"79,500","79,500",,,,,,,,,,
,,15,000,971494,202507,雑収入,雑収入,,"881,766","881,766","962,030","962,030",,,,,,,,
,,16,000,971494,202507,(営業外費用),(営業外費用),,,,,,,,,,,,,
,,17,000,971494,202507,支払利息,支払利息,,"5,058,884","5,058,884",,,,,,,,,,
,,18,000,971494,202507,手形売却損,手形売却損,,"84,954","84,954",,,,,,,,,,
,,19,000,971494,202507,電子記録債権売却損,電子記録債権売却損,,"768,774","768,774","5,912,612","5,912,612",,,,,,,,
,,20,000,971494,202507,経常利益,経常利益,,,,"677,844","677,844",,,,,,,,
,,21,000,971494,202507,(特別利益),(特別利益),,,,,,,,,,,,,
,,22,000,971494,202507,固定資産売却益,固定資産売却益,,"79,349","79,349","79,349","79,349",,,,,,,,
,,23,000,971494,202507,税引前当期純利益,税引前当期純利益,,,,"757,193","757,193",,,,,,,,
,,24,000,971494,202507,法人税・住民税・事業税,法人税・住民税・事業税,,,,"71,000","71,000",,,,,,,,
,,25,000,971494,202507,当期純利益,当期純利益,,,,"686,193","686,193",,,,,,,,
