ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_rightside_date,issue_date,due_date_rightside_date,due_date,balance_rightside,balance,payment_bank_name_rightside,payment_bank_name,payment_bank_branch_name_rightside,payment_bank_branch_name,description_rightside,description
,,1,000,634295,202507,Ⅰ(売上高),Ⅰ(売上高),,,,,,,,,,,,,
,,2,000,634295,202507,工事売上高,工事売上高,,"9,971,000","9,971,000",,,,,,,,,,
,,3,000,634295,202507,不動産売上高,不動産売上高,,"361,483,747","361,483,747",,,,,,,,,,
,,4,000,634295,202507,賃貸管理収入,賃貸管理収入,,"42,629,113","42,629,113","414,083,860","414,083,860",,,,,,,,
,,5,000,634295,202507,Ⅱ(売上原価),Ⅱ(売上原価),,,,,,,,,,,,,
,,6,000,634295,202507,販売土地原価,販売土地原価,,"242,413,317","242,413,317",,,,,,,,,,
,,7,000,634295,202507,販売手数料,販売手数料,,"7,500,000","7,500,000",,,,,,,,,,
,,8,000,634295,202507,当期建築工事原価,当期建築工事原価,,"15,492,582","15,492,582","265,405,899","265,405,899",,,,,,,,
,,9,000,634295,202507,売上総利益,売上総利益,,,,"148,677,961","148,677,961",,,,,,,,
,,10,000,634295,202507,Ⅲ(販売費一般管理費),Ⅲ(販売費一般管理費),,,,"134,818,670","134,818,670",,,,,,,,
,,11,000,634295,202507,営業利益,営業利益,,,,"13,859,291","13,859,291",,,,,,,,
,,12,000,634295,202507,Ⅳ(営業外収益),Ⅳ(営業外収益),,,,,,,,,,,,,
,,13,000,634295,202507,受取利息,受取利息,,"9,292","9,292",,,,,,,,,,
,,14,000,634295,202507,受取配当金,受取配当金,,"20,216","20,216",,,,,,,,,,
,,15,000,634295,202507,雑収入,雑収入,,"1,792,647","1,792,647","1,822,155","1,822,155",,,,,,,,
,,16,000,634295,202507,Ⅴ(営業外費用),Ⅴ(営業外費用),,,,,,,,,,,,,
,,17,000,634295,202507,支払利息割引料,支払利息割引料,,"10,522,459","10,522,459","10,522,459","10,522,459",,,,,,,,
,,18,000,634295,202507,経常利益,経常利益,,,,"5,158,987","5,158,987",,,,,,,,
,,19,000,634295,202507,Ⅵ(特別利益),Ⅵ(特別利益),,,,,,,,,,,,,
,,20,000,634295,202507,固定資産売却益,固定資産売却益,,"5,131,285","5,131,285","5,131,285","5,131,285",,,,,,,,
,,21,000,634295,202507,税引前当期純利益,税引前当期純利益,,,,"10,290,272","10,290,272",,,,,,,,
,,22,000,634295,202507,法人税、住民税及び事業税,法人税、住民税及び事業税,,"180,000","180,000","180,000","180,000",,,,,,,,
,,23,000,634295,202507,当期純利益,当期純利益,,,,"10,110,272","10,110,272",,,,,,,,
