ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,maker_name_original,maker_name,maker_com_code,issue_date_original,issue_date,due_date_original,due_date,balance_original,balance,paying_bank_name_original,paying_bank_name,paying_bank_branch_name_original,paying_bank_branch_name,discount_bank_name_original,discount_bank_name,description_original,description
20250718135901650,1,1,001,000170,202507,松文産業(株),松文産業(株),360,令4.10.31,令4.10.31,令5.8.31,令5.8.31,2000000,2000000,,,,,,,,
20250718135901650,1,2,001,000170,202507,松文産業(株),松文産業(株),360,令5.5.12,令5.5.12,令5.7.31,令5.7.31,396880,396880,,,,,,,,
20250718135901650,1,3,001,000170,202507,松文産業(株),松文産業(株),360,令5.6.15,令5.6.15,令5.8.31,令5.8.31,198880,198880,,,,,,,,
20250718135901650,1,4,001,000170,202507,松文産業(株),松文産業(株),360,令5.6.15,令5.6.15,令5.8.31,令5.8.31,8000000,8000000,,,,,,,,
20250718135901650,1,5,001,000170,202507,豊島繊維(株),豊島繊維(株),361,令5.5.10,令5.5.10,令5.7.31,令5.7.31,1035522,1035522,,,,,,,,
20250718135901650,1,6,001,000170,202507,豊島繊維(株),豊島繊維(株),361,令5.6.12,令5.6.12,令5.8.31,令5.8.31,641328,641328,,,,,,,,
20250718135901650,1,7,001,000170,202507,(株)エヌビーワイ,(株)エヌビーワイ,362,令5.4.10,令5.4.10,令5.8.15,令5.8.15,652300,652300,,,,,,,,
20250718135901650,1,8,001,000170,202507,(株)エヌビーワイ,(株)エヌビーワイ,362,令5.5.11,令5.5.11,令5.8.15,令5.8.15,282480,282480,,,,,,,,
20250718135901650,1,9,001,000170,202507,足羽工業所,足羽工業所,363,令5.4.8,令5.4.8,令5.7.13,令5.7.13,695596,695596,,,,,,,,
20250718135901650,1,10,001,000170,202507,足羽工業所,足羽工業所,363,令5.5.10,令5.5.10,令5.8.13,令5.8.13,152596,152596,,,,,,,,
20250718135901650,1,11,001,000170,202507,足羽工業所,足羽工業所,363,令5.6.10,令5.6.10,令5.9.13,令5.9.13,323596,323596,,,,,,,,
